,FA,SampleID,ug
3600,C18.3n3c,BESFA.23.3.100,63.1
3601,C18.3n3c,BESFA.23.3.007,147.9
3602,C18.3n3c,BESFA.23.3.017,291.8
3603,C18.3n3c,BESFA.23.3.027,32.8
3604,C18.3n3c,BESFA.23.3.037,72
3605,C18.3n3c,BESFA.23.3.047,238.4
3606,C18.3n3c,BESFA.23.3.057,54.5
3607,C18.3n3c,BESFA.23.3.067,234
3608,C18.3n3c,BESFA.23.3.077,118.9
3609,C18.3n3c,BESFA.23.3.087,34.2
3610,C18.3n3c,BESFA.23.3.097,263.2
3611,C18.3n3c,BESFA.23.3.005,<LOD
3612,C18.3n3c,BESFA.23.3.015,<LOD
3613,C18.3n3c,BESFA.23.3.025,<LOD
3614,C18.3n3c,BESFA.23.3.035,<LOD
3615,C18.3n3c,BESFA.23.3.045,<LOD
3616,C18.3n3c,BESFA.23.3.055,<LOD
3617,C18.3n3c,BESFA.23.3.065,<LOD
3618,C18.3n3c,BESFA.23.3.075,<LOD
3619,C18.3n3c,BESFA.23.3.085,<LOD
3620,C18.3n3c,BESFA.23.3.095,<LOD
3621,C18.3n3c,BESFA.23.3.002,<LOD
3622,C18.3n3c,BESFA.23.3.012,<LOD
3623,C18.3n3c,BESFA.23.3.022,<LOD
3624,C18.3n3c,BESFA.23.3.032,<LOD
3625,C18.3n3c,BESFA.23.3.042,<LOD
3626,C18.3n3c,BESFA.23.3.052,<LOD
3627,C18.3n3c,BESFA.23.3.062,<LOD
3628,C18.3n3c,BESFA.23.3.072,<LOD
3629,C18.3n3c,BESFA.23.3.082,<LOD
3630,C18.3n3c,BESFA.23.3.092,<LOD
3631,C18.4n3,BESFA.23.3.010,22.2
3632,C18.4n3,BESFA.23.3.020,11.2
3633,C18.4n3,BESFA.23.3.030,<LOQ
3634,C18.4n3,BESFA.23.3.040,17.8
3635,C18.4n3,BESFA.23.3.050,19
3636,C18.4n3,BESFA.23.3.060,7.8
3637,C18.4n3,BESFA.23.3.070,34.5
3638,C18.4n3,BESFA.23.3.080,39.9
3639,C18.4n3,BESFA.23.3.090,<LOQ
3640,C18.4n3,BESFA.23.3.100,176.9
3641,C18.4n3,BESFA.23.3.007,404.4
3642,C18.4n3,BESFA.23.3.017,247.6
3643,C18.4n3,BESFA.23.3.027,22.2
3644,C18.4n3,BESFA.23.3.037,198.1
3645,C18.4n3,BESFA.23.3.047,169.5
3646,C18.4n3,BESFA.23.3.057,78.7
3647,C18.4n3,BESFA.23.3.067,344.2
3648,C18.4n3,BESFA.23.3.077,300
3649,C18.4n3,BESFA.23.3.087,34.1
3650,C18.4n3,BESFA.23.3.097,700.2
3651,C18.4n3,BESFA.23.3.005,<LOD
3652,C18.4n3,BESFA.23.3.015,<LOD
3653,C18.4n3,BESFA.23.3.025,<LOD
3654,C18.4n3,BESFA.23.3.035,<LOD
3655,C18.4n3,BESFA.23.3.045,<LOD
3656,C18.4n3,BESFA.23.3.055,<LOD
3657,C18.4n3,BESFA.23.3.065,<LOD
3658,C18.4n3,BESFA.23.3.075,<LOD
3659,C18.4n3,BESFA.23.3.085,<LOD
3660,C18.4n3,BESFA.23.3.095,<LOD
3661,C18.4n3,BESFA.23.3.002,<LOD
3662,C18.4n3,BESFA.23.3.012,<LOD
3663,C18.4n3,BESFA.23.3.022,<LOD
3664,C18.4n3,BESFA.23.3.032,<LOD
3665,C18.4n3,BESFA.23.3.042,<LOD
3666,C18.4n3,BESFA.23.3.052,<LOD
3667,C18.4n3,BESFA.23.3.062,<LOD
3668,C18.4n3,BESFA.23.3.072,<LOD
3669,C18.4n3,BESFA.23.3.082,<LOD
3670,C18.4n3,BESFA.23.3.092,<LOD
3671,C20.0,BESFA.23.3.010,0.7
3672,C20.0,BESFA.23.3.020,2.3
3673,C20.0,BESFA.23.3.030,1.7
3674,C20.0,BESFA.23.3.040,2.7
3675,C20.0,BESFA.23.3.050,2.9
3676,C20.0,BESFA.23.3.060,2.4
3677,C20.0,BESFA.23.3.070,6.2
3678,C20.0,BESFA.23.3.080,2.1
3679,C20.0,BESFA.23.3.090,1.8
3680,C20.0,BESFA.23.3.100,15.6
3681,C20.0,BESFA.23.3.007,25.8
3682,C20.0,BESFA.23.3.017,42.4
3683,C20.0,BESFA.23.3.027,8.6
3684,C20.0,BESFA.23.3.037,27.1
3685,C20.0,BESFA.23.3.047,23.3
3686,C20.0,BESFA.23.3.057,18.7
3687,C20.0,BESFA.23.3.067,55.1
3688,C20.0,BESFA.23.3.077,18
3689,C20.0,BESFA.23.3.087,16.2
3690,C20.0,BESFA.23.3.097,69.3
3691,C20.0,BESFA.23.3.005,<LOD
3692,C20.0,BESFA.23.3.015,<LOD
3693,C20.0,BESFA.23.3.025,<LOD
3694,C20.0,BESFA.23.3.035,<LOD
3695,C20.0,BESFA.23.3.045,<LOD
3696,C20.0,BESFA.23.3.055,<LOD
3697,C20.0,BESFA.23.3.065,<LOD
3698,C20.0,BESFA.23.3.075,<LOD
3699,C20.0,BESFA.23.3.085,<LOD
3700,C20.0,BESFA.23.3.095,<LOD
3701,C20.0,BESFA.23.3.002,<LOD
3702,C20.0,BESFA.23.3.012,<LOD
3703,C20.0,BESFA.23.3.022,<LOD
3704,C20.0,BESFA.23.3.032,<LOD
3705,C20.0,BESFA.23.3.042,<LOD
3706,C20.0,BESFA.23.3.052,<LOD
3707,C20.0,BESFA.23.3.062,<LOD
3708,C20.0,BESFA.23.3.072,<LOD
3709,C20.0,BESFA.23.3.082,<LOD
3710,C20.0,BESFA.23.3.092,<LOD
3711,C20.1n9c,BESFA.23.3.010,54.7
3712,C20.1n9c,BESFA.23.3.020,107.1
3713,C20.1n9c,BESFA.23.3.030,24.3
3714,C20.1n9c,BESFA.23.3.040,48
3715,C20.1n9c,BESFA.23.3.050,228.8
3716,C20.1n9c,BESFA.23.3.060,78.6
3717,C20.1n9c,BESFA.23.3.070,135
3718,C20.1n9c,BESFA.23.3.080,82.8
3719,C20.1n9c,BESFA.23.3.090,24.1
3720,C20.1n9c,BESFA.23.3.100,371.3
3721,C20.1n9c,BESFA.23.3.007,996
3722,C20.1n9c,BESFA.23.3.017,1806.5
3723,C20.1n9c,BESFA.23.3.027,170.8
3724,C20.1n9c,BESFA.23.3.037,458.1
3725,C20.1n9c,BESFA.23.3.047,1570.2
3726,C20.1n9c,BESFA.23.3.057,609
3727,C20.1n9c,BESFA.23.3.067,1068.3
3728,C20.1n9c,BESFA.23.3.077,550.6
3729,C20.1n9c,BESFA.23.3.087,261.6
3730,C20.1n9c,BESFA.23.3.097,1554.9
3731,C20.1n9c,BESFA.23.3.005,<LOD
3732,C20.1n9c,BESFA.23.3.015,<LOD
3733,C20.1n9c,BESFA.23.3.025,<LOD
3734,C20.1n9c,BESFA.23.3.035,<LOD
3735,C20.1n9c,BESFA.23.3.045,<LOD
3736,C20.1n9c,BESFA.23.3.055,<LOD
3737,C20.1n9c,BESFA.23.3.065,<LOD
3738,C20.1n9c,BESFA.23.3.075,<LOD
3739,C20.1n9c,BESFA.23.3.085,<LOD
3740,C20.1n9c,BESFA.23.3.095,<LOD
3741,C20.1n9c,BESFA.23.3.002,<LOD
3742,C20.1n9c,BESFA.23.3.012,<LOD
3743,C20.1n9c,BESFA.23.3.022,<LOD
3744,C20.1n9c,BESFA.23.3.032,<LOD
3745,C20.1n9c,BESFA.23.3.042,<LOD
3746,C20.1n9c,BESFA.23.3.052,<LOD
3747,C20.1n9c,BESFA.23.3.062,<LOD
3748,C20.1n9c,BESFA.23.3.072,<LOD
3749,C20.1n9c,BESFA.23.3.082,<LOD
3750,C20.1n9c,BESFA.23.3.092,<LOD
3751,C20.2n6c,BESFA.23.3.010,22.7
3752,C20.2n6c,BESFA.23.3.020,46.3
3753,C20.2n6c,BESFA.23.3.030,24.5
3754,C20.2n6c,BESFA.23.3.040,25.6
3755,C20.2n6c,BESFA.23.3.050,101.5
3756,C20.2n6c,BESFA.23.3.060,52.7
3757,C20.2n6c,BESFA.23.3.070,92.3
3758,C20.2n6c,BESFA.23.3.080,28.7
3759,C20.2n6c,BESFA.23.3.090,15.9
3760,C20.2n6c,BESFA.23.3.100,157.4
3761,C20.2n6c,BESFA.23.3.007,392.7
3762,C20.2n6c,BESFA.23.3.017,825
3763,C20.2n6c,BESFA.23.3.027,136.5
3764,C20.2n6c,BESFA.23.3.037,245.3
3765,C20.2n6c,BESFA.23.3.047,721.6
3766,C20.2n6c,BESFA.23.3.057,403.5
3767,C20.2n6c,BESFA.23.3.067,732
3768,C20.2n6c,BESFA.23.3.077,194.7
3769,C20.2n6c,BESFA.23.3.087,135.5
3770,C20.2n6c,BESFA.23.3.097,695.2
3771,C20.2n6c,BESFA.23.3.005,<LOD
3772,C20.2n6c,BESFA.23.3.015,<LOD
3773,C20.2n6c,BESFA.23.3.025,<LOD
3774,C20.2n6c,BESFA.23.3.035,<LOD
3775,C20.2n6c,BESFA.23.3.045,<LOD
3776,C20.2n6c,BESFA.23.3.055,<LOD
3777,C20.2n6c,BESFA.23.3.065,<LOD
3778,C20.2n6c,BESFA.23.3.075,<LOQ
3779,C20.2n6c,BESFA.23.3.085,<LOD
3780,C20.2n6c,BESFA.23.3.095,<LOQ
3781,C20.2n6c,BESFA.23.3.002,<LOD
3782,C20.2n6c,BESFA.23.3.012,<LOQ
3783,C20.2n6c,BESFA.23.3.022,<LOQ
3784,C20.2n6c,BESFA.23.3.032,<LOD
3785,C20.2n6c,BESFA.23.3.042,<LOD
3786,C20.2n6c,BESFA.23.3.052,<LOQ
3787,C20.2n6c,BESFA.23.3.062,<LOD
3788,C20.2n6c,BESFA.23.3.072,<LOD
3789,C20.2n6c,BESFA.23.3.082,<LOD
3790,C20.2n6c,BESFA.23.3.092,<LOQ
3791,C20.3n6,BESFA.23.3.010,<LOQ
3792,C20.3n6,BESFA.23.3.020,<LOQ
3793,C20.3n6,BESFA.23.3.030,<LOQ
3794,C20.3n6,BESFA.23.3.040,<LOQ
3795,C20.3n6,BESFA.23.3.050,7.4
3796,C20.3n6,BESFA.23.3.060,<LOQ
3797,C20.3n6,BESFA.23.3.070,6.4
3798,C20.3n6,BESFA.23.3.080,<LOQ
3799,C20.3n6,BESFA.23.3.090,<LOQ
3800,C20.3n6,BESFA.23.3.100,10
3801,C20.3n6,BESFA.23.3.007,39.2
3802,C20.3n6,BESFA.23.3.017,60.8
3803,C20.3n6,BESFA.23.3.027,12.8
3804,C20.3n6,BESFA.23.3.037,15.1
3805,C20.3n6,BESFA.23.3.047,59.9
3806,C20.3n6,BESFA.23.3.057,18.8
3807,C20.3n6,BESFA.23.3.067,52.4
3808,C20.3n6,BESFA.23.3.077,17.5
3809,C20.3n6,BESFA.23.3.087,11.6
3810,C20.3n6,BESFA.23.3.097,49
3811,C20.3n6,BESFA.23.3.005,<LOD
3812,C20.3n6,BESFA.23.3.015,<LOD
3813,C20.3n6,BESFA.23.3.025,<LOD
3814,C20.3n6,BESFA.23.3.035,<LOD
3815,C20.3n6,BESFA.23.3.045,<LOD
3816,C20.3n6,BESFA.23.3.055,<LOD
3817,C20.3n6,BESFA.23.3.065,<LOD
3818,C20.3n6,BESFA.23.3.075,<LOD
3819,C20.3n6,BESFA.23.3.085,<LOD
3820,C20.3n6,BESFA.23.3.095,<LOD
3821,C20.3n6,BESFA.23.3.002,<LOD
3822,C20.3n6,BESFA.23.3.012,<LOD
3823,C20.3n6,BESFA.23.3.022,<LOD
3824,C20.3n6,BESFA.23.3.032,<LOD
3825,C20.3n6,BESFA.23.3.042,<LOD
3826,C20.3n6,BESFA.23.3.052,<LOD
3827,C20.3n6,BESFA.23.3.062,<LOD
3828,C20.3n6,BESFA.23.3.072,<LOD
3829,C20.3n6,BESFA.23.3.082,<LOD
3830,C20.3n6,BESFA.23.3.092,<LOD
3831,C20.4n6c,BESFA.23.3.010,36.7
3832,C20.4n6c,BESFA.23.3.020,104.2
3833,C20.4n6c,BESFA.23.3.030,81.5
3834,C20.4n6c,BESFA.23.3.040,71.9
3835,C20.4n6c,BESFA.23.3.050,123.4
3836,C20.4n6c,BESFA.23.3.060,39.8
3837,C20.4n6c,BESFA.23.3.070,147.6
3838,C20.4n6c,BESFA.23.3.080,56.7
3839,C20.4n6c,BESFA.23.3.090,54.7
3840,C20.4n6c,BESFA.23.3.100,293.8
3841,C20.4n6c,BESFA.23.3.007,644.9
3842,C20.4n6c,BESFA.23.3.017,1967.4
3843,C20.4n6c,BESFA.23.3.027,407.5
3844,C20.4n6c,BESFA.23.3.037,728.4
3845,C20.4n6c,BESFA.23.3.047,961.6
3846,C20.4n6c,BESFA.23.3.057,335.8
3847,C20.4n6c,BESFA.23.3.067,1256.2
3848,C20.4n6c,BESFA.23.3.077,410.4
3849,C20.4n6c,BESFA.23.3.087,417.4
3850,C20.4n6c,BESFA.23.3.097,1302.7
3851,C20.4n6c,BESFA.23.3.005,<LOQ
3852,C20.4n6c,BESFA.23.3.015,<LOQ
3853,C20.4n6c,BESFA.23.3.025,<LOD
3854,C20.4n6c,BESFA.23.3.035,<LOD
3855,C20.4n6c,BESFA.23.3.045,<LOD
3856,C20.4n6c,BESFA.23.3.055,<LOD
3857,C20.4n6c,BESFA.23.3.065,<LOQ
3858,C20.4n6c,BESFA.23.3.075,<LOD
3859,C20.4n6c,BESFA.23.3.085,<LOD
3860,C20.4n6c,BESFA.23.3.095,<LOQ
3861,C20.4n6c,BESFA.23.3.002,<LOQ
3862,C20.4n6c,BESFA.23.3.012,11.9
3863,C20.4n6c,BESFA.23.3.022,<LOQ
3864,C20.4n6c,BESFA.23.3.032,<LOQ
3865,C20.4n6c,BESFA.23.3.042,<LOQ
3866,C20.4n6c,BESFA.23.3.052,<LOQ
3867,C20.4n6c,BESFA.23.3.062,5.2
3868,C20.4n6c,BESFA.23.3.072,<LOQ
3869,C20.4n6c,BESFA.23.3.082,<LOQ
3870,C20.4n6c,BESFA.23.3.092,7.9
3871,C20.5n3,BESFA.23.3.010,176.2
3872,C20.5n3,BESFA.23.3.020,253.5
3873,C20.5n3,BESFA.23.3.030,150.7
3874,C20.5n3,BESFA.23.3.040,301.5
3875,C20.5n3,BESFA.23.3.050,350.8
3876,C20.5n3,BESFA.23.3.060,251.6
3877,C20.5n3,BESFA.23.3.070,624.7
3878,C20.5n3,BESFA.23.3.080,221.6
3879,C20.5n3,BESFA.23.3.090,170.3
3880,C20.5n3,BESFA.23.3.100,1627.1
3881,C20.5n3,BESFA.23.3.007,3058.8
3882,C20.5n3,BESFA.23.3.017,4803.3
3883,C20.5n3,BESFA.23.3.027,803.4
3884,C20.5n3,BESFA.23.3.037,2997.3
3885,C20.5n3,BESFA.23.3.047,2725.5
3886,C20.5n3,BESFA.23.3.057,1949.7
3887,C20.5n3,BESFA.23.3.067,5207.3
3888,C20.5n3,BESFA.23.3.077,1616
3889,C20.5n3,BESFA.23.3.087,1320
3890,C20.5n3,BESFA.23.3.097,7480
3891,C20.5n3,BESFA.23.3.005,5.9
3892,C20.5n3,BESFA.23.3.015,<LOQ
3893,C20.5n3,BESFA.23.3.025,<LOD
3894,C20.5n3,BESFA.23.3.035,<LOQ
3895,C20.5n3,BESFA.23.3.045,<LOQ
3896,C20.5n3,BESFA.23.3.055,<LOQ
3897,C20.5n3,BESFA.23.3.065,5.8
3898,C20.5n3,BESFA.23.3.075,<LOQ
3899,C20.5n3,BESFA.23.3.085,<LOQ
3900,C20.5n3,BESFA.23.3.095,9.1
3901,C20.5n3,BESFA.23.3.002,13.2
3902,C20.5n3,BESFA.23.3.012,19.6
3903,C20.5n3,BESFA.23.3.022,5.7
3904,C20.5n3,BESFA.23.3.032,9.5
3905,C20.5n3,BESFA.23.3.042,5.2
3906,C20.5n3,BESFA.23.3.052,7.6
3907,C20.5n3,BESFA.23.3.062,14.6
3908,C20.5n3,BESFA.23.3.072,5.2
3909,C20.5n3,BESFA.23.3.082,8.2
3910,C20.5n3,BESFA.23.3.092,39.7
3911,C22.0,BESFA.23.3.010,1.2
3912,C22.0,BESFA.23.3.020,1.8
3913,C22.0,BESFA.23.3.030,5.8
3914,C22.0,BESFA.23.3.040,3.3
3915,C22.0,BESFA.23.3.050,3.6
3916,C22.0,BESFA.23.3.060,2.1
3917,C22.0,BESFA.23.3.070,7.4
3918,C22.0,BESFA.23.3.080,2.3
3919,C22.0,BESFA.23.3.090,2.7
3920,C22.0,BESFA.23.3.100,16.1
3921,C22.0,BESFA.23.3.007,32.9
3922,C22.0,BESFA.23.3.017,38.5
3923,C22.0,BESFA.23.3.027,22.1
3924,C22.0,BESFA.23.3.037,28.8
3925,C22.0,BESFA.23.3.047,25.1
3926,C22.0,BESFA.23.3.057,15.1
3927,C22.0,BESFA.23.3.067,58.6
3928,C22.0,BESFA.23.3.077,15.3
3929,C22.0,BESFA.23.3.087,18.3
3930,C22.0,BESFA.23.3.097,54.6
3931,C22.0,BESFA.23.3.005,<LOQ
3932,C22.0,BESFA.23.3.015,<LOQ
3933,C22.0,BESFA.23.3.025,<LOQ
3934,C22.0,BESFA.23.3.035,<LOQ
3935,C22.0,BESFA.23.3.045,<LOQ
3936,C22.0,BESFA.23.3.055,<LOD
3937,C22.0,BESFA.23.3.065,<LOQ
3938,C22.0,BESFA.23.3.075,<LOQ
3939,C22.0,BESFA.23.3.085,<LOQ
3940,C22.0,BESFA.23.3.095,<LOQ
3941,C22.0,BESFA.23.3.002,<LOD
3942,C22.0,BESFA.23.3.012,<LOD
3943,C22.0,BESFA.23.3.022,<LOD
3944,C22.0,BESFA.23.3.032,<LOD
3945,C22.0,BESFA.23.3.042,<LOD
3946,C22.0,BESFA.23.3.052,<LOD
3947,C22.0,BESFA.23.3.062,<LOD
3948,C22.0,BESFA.23.3.072,<LOD
3949,C22.0,BESFA.23.3.082,<LOD
3950,C22.0,BESFA.23.3.092,<LOD
3951,C22.1n9c,BESFA.23.3.010,<LOQ
3952,C22.1n9c,BESFA.23.3.020,<LOQ
3953,C22.1n9c,BESFA.23.3.030,<LOQ
3954,C22.1n9c,BESFA.23.3.040,<LOQ
3955,C22.1n9c,BESFA.23.3.050,<LOQ
3956,C22.1n9c,BESFA.23.3.060,<LOQ
3957,C22.1n9c,BESFA.23.3.070,<LOQ
3958,C22.1n9c,BESFA.23.3.080,<LOQ
3959,C22.1n9c,BESFA.23.3.090,<LOQ
3960,C22.1n9c,BESFA.23.3.100,51.2
3961,C22.1n9c,BESFA.23.3.007,206.7
3962,C22.1n9c,BESFA.23.3.017,202.8
3963,C22.1n9c,BESFA.23.3.027,<LOQ
3964,C22.1n9c,BESFA.23.3.037,149.9
3965,C22.1n9c,BESFA.23.3.047,147.3
3966,C22.1n9c,BESFA.23.3.057,115.2
3967,C22.1n9c,BESFA.23.3.067,137.1
3968,C22.1n9c,BESFA.23.3.077,102.4
3969,C22.1n9c,BESFA.23.3.087,27.3
3970,C22.1n9c,BESFA.23.3.097,294.8
3971,C22.1n9c,BESFA.23.3.005,<LOD
3972,C22.1n9c,BESFA.23.3.015,<LOD
3973,C22.1n9c,BESFA.23.3.025,<LOD
3974,C22.1n9c,BESFA.23.3.035,<LOD
3975,C22.1n9c,BESFA.23.3.045,<LOD
3976,C22.1n9c,BESFA.23.3.055,<LOD
3977,C22.1n9c,BESFA.23.3.065,<LOD
3978,C22.1n9c,BESFA.23.3.075,<LOD
3979,C22.1n9c,BESFA.23.3.085,<LOD
3980,C22.1n9c,BESFA.23.3.095,<LOD
3981,C22.1n9c,BESFA.23.3.002,<LOD
3982,C22.1n9c,BESFA.23.3.012,<LOD
3983,C22.1n9c,BESFA.23.3.022,<LOD
3984,C22.1n9c,BESFA.23.3.032,<LOD
3985,C22.1n9c,BESFA.23.3.042,<LOD
3986,C22.1n9c,BESFA.23.3.052,<LOD
3987,C22.1n9c,BESFA.23.3.062,<LOD
3988,C22.1n9c,BESFA.23.3.072,<LOD
3989,C22.1n9c,BESFA.23.3.082,<LOD
3990,C22.1n9c,BESFA.23.3.092,<LOD
3991,C22.4n6c,BESFA.23.3.010,8.5
3992,C22.4n6c,BESFA.23.3.020,9.6
3993,C22.4n6c,BESFA.23.3.030,11.3
3994,C22.4n6c,BESFA.23.3.040,6.6
3995,C22.4n6c,BESFA.23.3.050,41.6
3996,C22.4n6c,BESFA.23.3.060,40
3997,C22.4n6c,BESFA.23.3.070,58.4
3998,C22.4n6c,BESFA.23.3.080,9.2
3999,C22.4n6c,BESFA.23.3.090,7.6
4000,C22.4n6c,BESFA.23.3.100,76.6
4001,C22.4n6c,BESFA.23.3.007,189
4002,C22.4n6c,BESFA.23.3.017,181.5
4003,C22.4n6c,BESFA.23.3.027,55.9
4004,C22.4n6c,BESFA.23.3.037,61.3
4005,C22.4n6c,BESFA.23.3.047,381.7
4006,C22.4n6c,BESFA.23.3.057,307.8
4007,C22.4n6c,BESFA.23.3.067,493.9
4008,C22.4n6c,BESFA.23.3.077,66.1
4009,C22.4n6c,BESFA.23.3.087,72.1
4010,C22.4n6c,BESFA.23.3.097,345.8
4011,C22.4n6c,BESFA.23.3.005,<LOD
4012,C22.4n6c,BESFA.23.3.015,<LOD
4013,C22.4n6c,BESFA.23.3.025,<LOD
4014,C22.4n6c,BESFA.23.3.035,<LOD
4015,C22.4n6c,BESFA.23.3.045,<LOD
4016,C22.4n6c,BESFA.23.3.055,<LOD
4017,C22.4n6c,BESFA.23.3.065,<LOD
4018,C22.4n6c,BESFA.23.3.075,<LOD
4019,C22.4n6c,BESFA.23.3.085,<LOD
4020,C22.4n6c,BESFA.23.3.095,<LOD
4021,C22.4n6c,BESFA.23.3.002,<LOD
4022,C22.4n6c,BESFA.23.3.012,<LOD
4023,C22.4n6c,BESFA.23.3.022,<LOD
4024,C22.4n6c,BESFA.23.3.032,<LOD
4025,C22.4n6c,BESFA.23.3.042,<LOD
4026,C22.4n6c,BESFA.23.3.052,<LOD
4027,C22.4n6c,BESFA.23.3.062,<LOQ
4028,C22.4n6c,BESFA.23.3.072,<LOD
4029,C22.4n6c,BESFA.23.3.082,<LOD
4030,C22.4n6c,BESFA.23.3.092,<LOD
4031,C22.5n3c,BESFA.23.3.010,18.4
4032,C22.5n3c,BESFA.23.3.020,35.4
4033,C22.5n3c,BESFA.23.3.030,15.4
4034,C22.5n3c,BESFA.23.3.040,23.5
4035,C22.5n3c,BESFA.23.3.050,61.7
4036,C22.5n3c,BESFA.23.3.060,58.6
4037,C22.5n3c,BESFA.23.3.070,101.8
4038,C22.5n3c,BESFA.23.3.080,30.7
4039,C22.5n3c,BESFA.23.3.090,15.1
4040,C22.5n3c,BESFA.23.3.100,209.6
4041,C22.5n3c,BESFA.23.3.007,353.1
4042,C22.5n3c,BESFA.23.3.017,688.6
4043,C22.5n3c,BESFA.23.3.027,94.9
4044,C22.5n3c,BESFA.23.3.037,240.6
4045,C22.5n3c,BESFA.23.3.047,490.6
4046,C22.5n3c,BESFA.23.3.057,474.1
4047,C22.5n3c,BESFA.23.3.067,873.7
4048,C22.5n3c,BESFA.23.3.077,231.4
4049,C22.5n3c,BESFA.23.3.087,139.4
4050,C22.5n3c,BESFA.23.3.097,937.6
4051,C22.5n3c,BESFA.23.3.005,<LOD
4052,C22.5n3c,BESFA.23.3.015,<LOD
4053,C22.5n3c,BESFA.23.3.025,<LOD
4054,C22.5n3c,BESFA.23.3.035,<LOD
4055,C22.5n3c,BESFA.23.3.045,<LOD
4056,C22.5n3c,BESFA.23.3.055,<LOQ
4057,C22.5n3c,BESFA.23.3.065,<LOD
4058,C22.5n3c,BESFA.23.3.075,<LOD
4059,C22.5n3c,BESFA.23.3.085,<LOD
4060,C22.5n3c,BESFA.23.3.095,<LOD
4061,C22.5n3c,BESFA.23.3.002,<LOD
4062,C22.5n3c,BESFA.23.3.012,<LOQ
4063,C22.5n3c,BESFA.23.3.022,<LOQ
4064,C22.5n3c,BESFA.23.3.032,<LOD
4065,C22.5n3c,BESFA.23.3.042,<LOD
4066,C22.5n3c,BESFA.23.3.052,<LOQ
4067,C22.5n3c,BESFA.23.3.062,<LOQ
4068,C22.5n3c,BESFA.23.3.072,<LOD
4069,C22.5n3c,BESFA.23.3.082,<LOQ
4070,C22.5n3c,BESFA.23.3.092,4.8
4071,C22.6n3c,BESFA.23.3.010,102.5
4072,C22.6n3c,BESFA.23.3.020,179.8
4073,C22.6n3c,BESFA.23.3.030,48.5
4074,C22.6n3c,BESFA.23.3.040,435.3
4075,C22.6n3c,BESFA.23.3.050,83.8
4076,C22.6n3c,BESFA.23.3.060,84.4
4077,C22.6n3c,BESFA.23.3.070,485.7
4078,C22.6n3c,BESFA.23.3.080,278
4079,C22.6n3c,BESFA.23.3.090,88
4080,C22.6n3c,BESFA.23.3.100,928
4081,C22.6n3c,BESFA.23.3.007,1832.2
4082,C22.6n3c,BESFA.23.3.017,3734.9
4083,C22.6n3c,BESFA.23.3.027,283.3
4084,C22.6n3c,BESFA.23.3.037,4255.7
4085,C22.6n3c,BESFA.23.3.047,662.1
4086,C22.6n3c,BESFA.23.3.057,656.5
4087,C22.6n3c,BESFA.23.3.067,4236.2
4088,C22.6n3c,BESFA.23.3.077,2148.4
4089,C22.6n3c,BESFA.23.3.087,732.6
4090,C22.6n3c,BESFA.23.3.097,4022.1
4091,C22.6n3c,BESFA.23.3.005,<LOQ
4092,C22.6n3c,BESFA.23.3.015,<LOD
4093,C22.6n3c,BESFA.23.3.025,<LOD
4094,C22.6n3c,BESFA.23.3.035,<LOQ
4095,C22.6n3c,BESFA.23.3.045,<LOD
4096,C22.6n3c,BESFA.23.3.055,<LOD
4097,C22.6n3c,BESFA.23.3.065,<LOQ
4098,C22.6n3c,BESFA.23.3.075,<LOQ
4099,C22.6n3c,BESFA.23.3.085,<LOQ
4100,C22.6n3c,BESFA.23.3.095,<LOQ
4101,C22.6n3c,BESFA.23.3.002,10.5
4102,C22.6n3c,BESFA.23.3.012,15.6
4103,C22.6n3c,BESFA.23.3.022,<LOQ
4104,C22.6n3c,BESFA.23.3.032,11.4
4105,C22.6n3c,BESFA.23.3.042,6.8
4106,C22.6n3c,BESFA.23.3.052,<LOQ
4107,C22.6n3c,BESFA.23.3.062,14
4108,C22.6n3c,BESFA.23.3.072,6.8
4109,C22.6n3c,BESFA.23.3.082,7.2
4110,C22.6n3c,BESFA.23.3.092,27.2
4111,TFA_ug,BESFA.23.3.010,788
4112,TFA_ug,BESFA.23.3.020,1476
4113,TFA_ug,BESFA.23.3.030,614
4114,TFA_ug,BESFA.23.3.040,1681
4115,TFA_ug,BESFA.23.3.050,1942
4116,TFA_ug,BESFA.23.3.060,1185
4117,TFA_ug,BESFA.23.3.070,3007
4118,TFA_ug,BESFA.23.3.080,1375
4119,TFA_ug,BESFA.23.3.090,688
4120,TFA_ug,BESFA.23.3.100,7840
4121,TFA_ug,BESFA.23.3.007,15379
4122,TFA_ug,BESFA.23.3.017,25200
4123,TFA_ug,BESFA.23.3.027,3447
4124,TFA_ug,BESFA.23.3.037,16434
4125,TFA_ug,BESFA.23.3.047,14534
4126,TFA_ug,BESFA.23.3.057,8976
4127,TFA_ug,BESFA.23.3.067,22861
4128,TFA_ug,BESFA.23.3.077,10105
4129,TFA_ug,BESFA.23.3.087,5380
4130,TFA_ug,BESFA.23.3.097,33978
4131,TFA_ug,BESFA.23.3.005,5.9
4132,TFA_ug,BESFA.23.3.015,0
4133,TFA_ug,BESFA.23.3.025,0
4134,TFA_ug,BESFA.23.3.035,0
4135,TFA_ug,BESFA.23.3.045,0
4136,TFA_ug,BESFA.23.3.055,0
4137,TFA_ug,BESFA.23.3.065,5.8
4138,TFA_ug,BESFA.23.3.075,0
4139,TFA_ug,BESFA.23.3.085,0
4140,TFA_ug,BESFA.23.3.095,9.1
4141,TFA_ug,BESFA.23.3.002,23.7
4142,TFA_ug,BESFA.23.3.012,47.1
